gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10,LV11,LV12,LV13,LV14,LV15,LV16,LV17,LV18,LV19,LV20,LV21,LV22,LV23,LV24,LV25,LV26,LV27,LV28,LV29,LV30
MDC1,0.0,0.0,0.10756495905604299,0.225318178824831,0.0,0.08057060847316926,0.0,0.0,0.0,0.0,0.0,0.06490900993894515,0.0,0.09231017884354698,0.0,0.04553000937483205,0.07741502040716128,0.0,0.08911211298767045,0.0,0.05894710711191532,0.0,0.0,0.006520138050810279,0.12309552196062971,0.007635981631460169,0.0,0.0,0.0,0.03524575703407614
SLC24A3,0.0,0.0,0.0,0.025634250283809164,0.0,0.03239513513593511,0.0,0.04002351824146368,0.0,0.00717097019391472,0.03805187445252382,0.0,0.10028977979354692,0.0831103796299265,0.0,0.025351501107264585,0.22829209888255173,0.011194548259992531,0.0,0.3568473143700581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878221217682246,0.01698067870156562,0.0
DAP3,0.0,0.0,0.0,0.0,0.0,0.14452941181502255,0.12522047640621228,0.0,0.0,0.004196338999454714,0.017986731372079092,0.0,0.0,0.004139408451840461,0.004109971979021201,0.030173330000074612,0.06769759357613184,0.0,0.0,0.0,0.0,0.0,0.1410183802882923,0.0,0.03430171777254064,0.0,0.0,0.0,0.0,0.28158524146596897
EIF4H,0.0,0.0,0.0,0.06543913357384479,0.08766304433659919,0.0,0.21443052555114236,0.1018423601278208,0.004533949512180142,0.0,0.0,0.11583496648800364,0.022250254587196528,0.002203001864227282,0.03800178635218396,0.0,0.006509800107881905,0.0,0.003390869333968565,0.019477418785068246,0.026887759180304626,0.0,0.0,0.05513051075580912,0.0,0.0,0.0,0.0,0.1457782138223939,0.2579926975362004
EIF4E,0.03924118394486925,0.03570948044013699,0.0,0.0,0.0,0.01392018329222481,0.24277445939130085,0.07748631056882922,0.03833926461871502,0.030214132628685914,0.0,0.0,0.0,0.009838140641033883,0.0,0.0,0.0,0.05766402088514556,0.0,0.011333543984585547,0.0,0.018912324778212763,0.0,0.0,0.0732542014542169,0.006355724604886456,0.07507821627926366,0.0,0.036473597129847934,0.17221064646608936
EIF4B,0.030108088544065336,0.0,0.0,0.05267488704039592,0.0,0.0245764627037513,0.12514490249426907,0.09399894040853973,0.0,0.0,0.0,0.0,0.015007499462759762,0.02324933013347879,0.0,0.0,0.026816201581438933,0.0,0.0,0.0026375513606395535,0.022136771485477734,0.0,0.0,0.00022089643121386653,0.00785329814879437,0.0,0.0,0.0,0.11303512760664469,0.294309182897102
CD96,0.11108738600335505,0.0,0.0,0.14486962479443746,0.0,0.15609647018674852,0.0037276186669547152,0.028246870940042246,0.0,0.08276044347379852,0.0,0.0,0.0,0.0675503395072941,0.0,0.17110665025485913,0.02423889115807946,0.0,0.005031930625045973,0.0072153799648921645,0.008221578034706625,0.0,0.0,0.0,0.07604556836159662,0.06006369991986309,0.0,0.0,0.0015593585699952598,0.12568591803319074
CD97,0.0,0.09196513422356101,0.05841093245257787,0.04244821893126372,0.057808635114718815,0.0,0.0,0.0,0.0,0.0,0.03802126495276457,0.08366961264823454,0.023672407993296462,0.0,0.0,0.023248849566701743,0.02350605909797473,0.24528446307588442,0.0,0.10304327128110773,0.0,0.0,0.0,0.1359864627864121,0.13642364007447527,0.07495202042170888,0.0,0.0,0.0,0.0
TUBB,0.0,0.0,0.0,0.030352514763681563,0.028764699465132864,0.03763348829924761,0.06478680607277731,0.18943414313606707,0.004642439394227689,0.0,0.0,0.0,0.026097578238777154,0.06556071446391185,0.03503045859753211,0.0,0.0,0.0,0.0,0.0,0.062323967648956896,0.0,0.0852808280542754,0.0,0.09554751483768952,0.0,0.0,0.010265181566126758,0.0,0.18706463977951887
HDAC3,0.0,0.009478033048938942,0.0774508827583335,0.0,0.02979761462318762,0.003351098039743651,0.0,0.0,0.0,0.0,0.025198443975677037,0.027511387572492916,0.0,0.057165857228582015,0.0,0.0,0.0,0.0,0.02012666657191076,0.0,0.016213852619490373,0.0,0.22087404721028342,0.0,0.0,0.008785108075036527,0.0,0.029967739462328002,0.0,0.1415779764676391
HDAC2,0.01969999936523053,0.0,0.0,0.0,0.021880315849374967,0.0,0.25830765291775826,0.041692440297823236,0.03276564374180489,0.0,0.028997290891269883,0.0,0.009701404321777438,0.0,0.07307683347256089,0.0,0.0,0.0,0.0,0.02067607638327001,0.0,0.012372590626875343,0.20297861531767558,0.0,0.05179141450101922,0.02719606895837366,0.0,0.0,0.11485491922228916,0.10550971074655692
HDAC5,0.0,0.035897382277825254,0.0,0.08932856654633214,0.02409270412902204,0.056289256691399885,0.0,0.0,0.0,0.0,0.031474806437706976,0.13427470387025997,0.03818226233624096,0.06332847790495934,0.009456010341334496,0.0,0.0,0.11322585774361549,0.03219820160835051,0.042011892572811904,0.0,0.0,0.023870686560830027,0.06963719389803182,0.0,0.0,0.016886936161478888,0.06683254914426857,0.0,0.0
PI4KB,0.0,0.0016442421898986077,0.11631418581183586,0.16304838281171338,0.019433112291781515,0.051075673970637205,0.0,0.0,0.0,0.0,0.011808002799930278,0.08505356489485526,0.0,0.004231212704000429,0.07956880200103415,0.0,0.033099426940624795,0.0,0.0,0.0,0.0,0.0,0.006764153240779975,0.0,0.05515466147094193,0.0,0.038322626478245726,0.08391668813113252,0.0,0.000818605494696155
HDAC7,0.0,0.04756483128819251,0.18262716058834685,0.0017716313855105326,0.0,0.07143139031793118,0.0,0.056198909696198236,0.047409757167062555,0.0,0.0,0.21071124267201247,0.0,0.0,0.0,0.0,0.02488546783446609,0.07741924700641344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029654885865022424,0.0,0.0
HDAC6,0.0,0.0,0.2873167492382045,0.17738930199528624,0.023742386627647005,0.0,0.0,0.035703867851621406,0.0,0.0,0.046558667590237156,0.05008472190632237,0.017425625004605382,0.022600629050948968,0.04675398800310225,0.0,0.07362494967861297,0.0,0.011781898999230019,0.009303401438613043,0.024778320973653675,0.0,0.0,0.0,0.0660059661505341,0.0407447136621253,0.00595549696408369,0.0,0.0,0.0
HDAC9,0.08612731245112144,0.0,0.0,0.004088893596144341,0.05842712074199526,0.13274940916973066,0.058794665742205585,0.15045944970057934,0.08490133947150508,0.0,0.0,0.0,0.0,0.12733028570428007,0.00021667377764067558,0.0,0.07786863599250596,0.09408643859713106,0.03906696084088274,0.0,0.04564065751049362,0.0,0.0,0.0,0.0,0.06300854954731093,0.037241545760455165,0.07866361145502669,0.05827458732524923,0.0
CIRBP,0.0,0.0,0.31732291136173785,0.0,0.0,0.0,0.0,0.0,0.031846195671341365,0.0,0.0,0.06739293595627424,0.0,0.03359874749680093,0.046404867586384985,0.0,0.12839190370867357,0.0,0.021592698841433486,0.0,0.0,0.0,0.0662016415058531,0.0,0.014073552334806326,0.006867261425593573,0.0,0.0,0.0,0.011377995697592111
NDC80,0.0,0.0,0.0,0.0,0.0,0.0017671418102460004,0.022713169880095196,0.34376981989495714,0.0,0.01067954970347258,0.080850178486829,0.0,0.10030453163980275,0.0,0.1130357671657622,0.025419236072736294,0.05399654668790048,0.15022300506211686,0.09105992447548644,0.03192772490834871,0.0,0.0,0.0838349018091168,0.0,0.0,0.0,0.21438308261516092,0.02458042096835887,0.07314337895009371,0.0
NMI,0.0027452086597864497,0.0916703196045681,0.0,0.0,0.0,0.0,0.0007515271439772191,0.0,0.0,0.18175167380474835,0.0,0.0,0.02809842543678332,0.0,0.08708079584127541,0.0,0.0,0.10272020716705568,0.0,0.09129475124667681,0.0,0.08810766411543666,0.07659751364779548,0.0,0.028630729984829552,0.0,0.27758843808993705,0.0,0.0,0.0
CDT1,0.06265344656187852,0.0,0.0,0.0,0.0,0.0,0.0,0.36341345943229164,0.0,0.0,0.0,0.20006626531842453,0.0,0.002991248471402976,0.004229146772093609,0.08910933775680176,0.01685036217389364,0.0,0.0,0.0,0.025966655170391397,0.05372559315898527,0.14814051788895308,0.0,0.05219570453230507,0.0,0.010135369394155425,0.0,0.0,0.029105888382310104
TNFSF8,0.006198537264370481,0.009480158368546304,0.0,0.10642981960607413,0.0,0.14628412270035446,0.07234142919753604,0.0,0.05090192657888245,0.03459174993053233,0.0,0.0,0.0,0.08414431034061925,0.0,0.0,0.22273391051004798,0.06292407688775191,0.0,0.0022075273255150276,0.07328132988237075,0.05264490296457873,0.0,0.0,0.0,0.0,0.0,0.034716202227148114,0.1446185159852686,0.022032339164704685
GMPPA,0.0,0.0,0.17956759386719984,0.0,0.038524828350255336,0.0010713040361107233,0.0,0.21454135907716854,0.0,0.0,0.047827501821272364,0.03399758211887801,0.007508973736775256,0.0,0.0,0.0,0.015935457136095094,0.0,0.0,0.0,0.0,0.022566043253560403,0.07144158919699621,0.0,0.05796377146820394,0.04981380330901738,0.03575273834613338,0.05621024396347986,0.0,0.0
SND1,0.0,0.0,0.0,0.01153228629390294,0.1511464023504252,0.057840117437025926,0.0,0.26893002274716427,0.0,0.0,0.004463545005244034,0.015158303353566438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965488064634212,0.0,0.07346355564008251,0.0,0.09745032911416052,0.041115684302208556,0.0,0.0,0.0,0.16075595042873592
RPL10A,0.03513703849411563,0.0,0.0,0.0,0.030601702524241506,0.024433694752362404,0.0,0.058880783295215205,0.0,0.0,0.05746065922637224,0.005867799444775295,0.04159519032864811,0.028302430684146646,0.039371691838762414,0.0,0.05223101399045219,0.0,0.0,0.0,0.038019469053529764,0.0,0.021368973238598887,0.0,0.0,0.00027594002163177907,0.0,0.0,0.0,0.5383478285281562
RAD52,0.0,0.07773463089882539,0.28505456645716004,0.0,0.0,0.027010384919065905,0.0,0.0,0.09001144762044899,0.10683315279043935,0.0,0.08354010827903739,0.0,0.07983821243197775,0.0,0.012271446722200848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025684233270300238,0.0,0.15534258918973284,0.0
RAD51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33335385504170223,0.0,0.11404189118455052,0.0,0.040311232772387136,0.007785648660703644,0.0,0.015171256456063471,0.18462297206365869,0.0,0.0,0.0,0.06072677233412793,0.0,0.03659606357490428,0.12958241295137607,0.0,0.1027413542446987,0.0662086188267141,0.026529771481626576,0.0,0.03154293587559782,0.05496717156995889
RAD50,0.13549481146352058,0.0,0.0,0.11752591208672802,0.04512323323173894,0.06402256233378266,0.023035532390387026,0.03978479486159345,0.0,0.0,0.0,0.0,0.0,0.06145203908195317,0.0,0.0,0.0069838648221432495,0.0,0.0,0.0008982107194151853,0.09577495729900276,0.0,0.0,0.0,0.0,0.0,0.035506724100681133,0.015142761761723947,0.10715801412847607,0.09558386643303886
USP8,0.2440604084642411,0.0,0.0,0.018856492436684552,0.0,0.0,0.05238562089677512,0.004632426708127029,0.0,0.002544105389035857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034185659506196626,0.07418544187207998,0.0,0.0,0.0,0.0,0.01367542250407566,0.0646752146460008,0.15588101513951497,0.0
USP1,0.05774496402716448,0.0,0.0,0.0,0.0,0.010246978072900006,0.24514104079606402,0.04040890863766834,0.05634727960566314,0.028010241826214276,0.0,0.0,0.0,0.0,0.006218017008518823,0.02461037195703873,0.0,0.0,0.028475810403541073,0.0022795654957041517,0.036982381526850225,0.0,0.0,0.0,0.0,0.006067279066381796,0.0056354563830366,0.0,0.0710532990834674,0.025379688734011446
USP7,0.05312726729091091,0.0,0.0,0.0,0.0,0.0,0.16692716979707206,0.07617879929112031,0.03483978304540989,0.0,0.0,0.0,0.0,0.024260208758908414,0.0,0.02495318479810612,0.0,0.0,0.0014796798568355325,0.0,0.014070410747271812,0.0,0.0032280210211202524,0.0,0.0,0.048344541990198074,0.0,0.0,0.1453896228347112,0.14301832624081454
BBC3,0.0,0.07315096961172385,0.0,0.0,0.019514683550484427,0.0,0.0,0.00830754040927168,0.0,0.0,0.010541843813942426,0.2221344033965442,0.05899111402403351,0.07310658892712205,0.0,0.0,0.0,0.09260437409623573,0.11055450193761047,0.0736939891912192,0.04223592275789816,0.0,0.1072464927315224,0.07528315264501872,0.0,0.004106707789562878,0.0,0.0,0.0,0.0
CEBPB,0.0,0.16060893733289663,0.0,0.0,0.008655390263830193,0.0,0.017838050867091136,0.0,0.013920358618409893,0.1569950216333819,0.038800886746264224,0.06283027292286887,0.05829083463690312,0.01231922005766775,0.0,0.0,0.01809925956436783,0.03028953125462624,0.04574662722060493,0.04341225384374674,0.0,0.07139362053659717,0.07596229593624397,0.0,0.0,0.0,0.02307096944034828,0.016081214091334315,0.0,0.0
CEBPD,0.0,0.1382616960336769,0.0,0.0,0.0,0.0,0.04762119048897497,0.037243250134104275,0.09708319108819381,0.03427350157204254,0.0,0.11184707367620617,0.051982669382657436,0.004248734250957519,0.0,0.0,0.04842400797429157,0.15672515157859435,0.16967082110678486,0.0,0.0,0.011334359904982537,0.10459344450886592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNA,0.0,0.28781052086820824,0.0,0.11945436344257297,0.0,0.0,0.0,0.0,0.002966412497957335,0.06909748705842979,0.0,0.0,0.003178300657990031,0.12546373501879957,0.006851991072311612,0.0,0.03681175704764583,0.12163497880120033,0.06643682086522587,0.0,0.0,0.06488374665721897,0.03841362852884455,0.0661067226774366,0.0,0.0,0.0,0.05393541805093909,0.0,0.0
ZNF547,0.05188230578104429,0.05405124137693853,0.0,0.10371445198729368,0.1377310578193799,0.0813629024601695,0.1819337113694732,0.09634540157846669,0.05499635848576219,0.0,0.0,0.0,0.0,0.0,0.1621434376157417,0.0,0.0,0.0976958177395719,0.0,0.0,0.0,0.0,0.03007382606900641,0.1027682214483013,0.0,0.0,0.0,0.07666592948484308,0.0,0.0
PHKB,0.12195417311765355,0.0,0.0,0.0,0.10839277758868618,0.0,0.13408354996699004,0.028315539557105453,0.021818401170680707,0.0,0.0424519779528245,0.0,0.034907888622975745,0.0,0.0,0.009233125966625323,0.0,0.0,0.0,0.030520771717964686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16654265811341834,0.01733630895154345
ZNF546,0.12774180211420633,0.0,0.24727876165687823,0.0,0.0216771749123468,0.06764746507912794,0.04974828161155778,0.0,0.040513934541960527,0.0,0.0,0.0,0.0,0.041726366988067275,0.10578047783635126,0.0,0.11668209840162219,0.03054071388898448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551991554903739,0.0021200426639139446,0.14782343823882557,0.062439228055190164
CEBPZ,0.0872862500055346,0.0,0.0,0.08979414554531397,0.0,0.1011194899386412,0.1363849925737818,0.03467883852091431,0.0,0.02141907426534288,0.0,0.0,0.0,0.0,0.029730473925801106,0.07153311947917289,0.0,0.0,0.0,0.020472516641845986,0.037423469866204914,0.056858066943604915,0.0,0.0,0.016469077336683388,0.056240120202856285,0.008557787493923405,0.0,0.057360158114377044,0.030212228927936523
XRCC6,0.0031550907611854603,0.0,0.0,0.0,0.062170121229747966,0.019790167423703445,0.041609609604491206,0.0707468439807022,0.0,0.0,0.0,0.0,0.0,0.009200787494878659,0.046383002837405374,0.06736422839647283,0.0,0.0,0.0,0.0,0.022092555231762172,0.0,0.1315196505761431,0.0,0.07802320145984917,0.0005438056565832274,0.0,0.0,0.03469429497145549,0.19167608574744516
TPP1,0.00899021408717315,0.0,0.0,0.20354855596130295,0.268263422362404,0.0,0.10064737830528173,0.0005477406041276561,0.0,0.0,0.0,0.004508749556217483,0.0,0.02598296911427867,0.031389087559774764,0.0,0.0,0.0,0.0,0.0,0.08339433617806594,0.0,0.0,0.0,0.03510368778874076,0.0,0.06846602869412823,0.0,0.11625486969949424,0.015041399586459238
TGOLN2,0.08573042564233466,0.0,0.0,0.08084234670913165,0.08442062385870389,0.0,0.06804678153971434,0.02174631840870132,0.07520433939347841,0.0,0.0,0.0,0.0,0.0,0.0,0.050129111842519475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00842189018900699,0.06214242895480271,0.0011376583434612973,0.0,0.1734563165619435,0.06969754445870145
ZNF548,0.0,0.0683241539350984,0.3266027835535986,0.01158725234455439,0.0,0.09593632003391549,0.05070199950404044,0.0,0.019179631808378023,0.0,0.07901186467322545,0.001342112964782034,0.03804776273457999,0.019558849380855538,0.092310455556894,0.0,0.0,0.0,0.09097582427307312,0.0,0.0,0.02731462150888878,0.0,0.0,0.0,0.054534218228825725,0.0,0.0,0.0011381508393189651,0.0
TGIF2,0.0,0.0,0.0,0.0,0.006728682989814626,0.13366444506719188,0.0,0.0,0.033407108006831464,0.0732574169939173,0.0,0.034626163623353606,0.03234486986975665,0.0038839748460538902,0.15381889757139136,0.01320472942669023,0.06493340622836241,0.0,0.0,0.0,0.0,0.0,0.19031360770693226,0.0,0.0,0.0,0.0638229822951913,0.026829636757457632,0.0,0.18949615732589348
TGIF1,0.0,0.0,0.0,0.15263486798277423,0.0,0.0,0.022961510213487586,0.0,0.0,0.03376467312979978,0.0,0.0,0.0,0.0430221086493875,0.0,0.14553585060138424,0.0,0.11086521670805181,0.12004866630335936,0.12421613909450883,0.18485777905141207,0.052794329528051666,0.015203918113359898,0.045654563354977494,0.2232213543866328,0.19273334207595974,0.04151096484492449,0.0,0.0,0.0
FES,0.0,0.11734636145583734,0.06964826311688331,0.0,0.028151029523306656,0.0,0.0,0.0,0.012490268934172127,0.05222940624657608,0.0,0.024120724198769497,0.0,0.02633199302992378,0.01377161159184269,0.006981850084203078,0.0967846001983511,0.06611402712365479,0.0,0.0,0.01807378265789678,0.0875559304151856,0.0914508359293961,0.05960002890733896,0.005961470374375333,0.004093932808988458,0.0,0.08472841651402165,0.0,0.0
TOMM40,0.0,0.0,0.00814138425163056,0.0478390655437704,0.11714824230453026,0.10711986456145793,0.0,0.11012373693156668,0.0,0.0,0.0,0.08988439104533032,0.0,0.0,0.033941265821378616,0.0,0.0,0.0,0.03590017083139773,0.0,0.0,0.0,0.14906550222065307,0.0,0.0,0.050903665083911614,0.0,0.0,0.0,0.12242037425942452
TM7SF2,0.0,0.014472104183106555,0.10866677427340436,0.0,0.0,0.013779193120553531,0.0,0.0,0.0,0.0,0.10773990930510162,0.09879836065942599,0.0,0.03585681329964782,0.04546862062203803,0.0,0.0,0.0,0.0,0.07248469536504032,0.006736804109063758,0.0,0.08865858972615848,0.07095456880968652,0.0,0.0,0.03115789898758378,0.0,0.0,0.07781922619116016
MYL6,0.0,0.014583397628356995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751777357318301,0.0,0.0688919136324884,0.006146650250698695,0.07672740095961234,0.035107900964792875,0.029389433466788416,0.0,0.0,0.04804479930401956,0.0,0.03806799548011218,0.2975198835063747,0.017566175282997285,0.0,0.0,0.0,0.0035233273083769374,0.0,0.044440309888778104
MYL5,0.0,0.035869461609159645,0.18977191183786757,0.0,0.10229140451622193,0.0,0.0,0.0,0.014928303901727984,0.0,0.008560861601803409,0.09031466355601939,0.0,0.0,0.0859244348400654,0.0,0.02412086080293889,0.0,0.0,0.0,0.0,0.003381637472939408,0.03995217516595277,0.01645614800902415,0.0,0.0,0.07861329935640093,0.07534134306599029,0.0,0.0
ATP2C2,0.0,0.24097367509510575,0.16074842495264263,0.0,0.034591748767877316,0.0,0.043024542425198285,0.0,0.0,0.11008725574711797,0.0,0.0027312158854222645,0.0060547357045428775,0.0,0.0,0.0,0.10598477804456312,0.0,0.0,0.0,0.0,0.08949710367109986,0.0,0.0,0.04085785678903036,0.0511461829406813,0.0,0.0,0.0019143483923090485,0.0
ATP2C1,0.07253690028408502,0.0,0.0,0.02101045128083056,0.046223213031758394,0.0,0.19975005798660267,0.036524262153711726,0.005437450292188533,0.0,0.03845605981395715,0.0,0.046445582776118356,0.0,0.0,0.015837992382673662,0.0,0.04452833001835954,0.0,0.02831264419834005,0.0,0.0,0.0,0.025512431846917573,0.04752843655712415,0.0,0.07981686031195558,0.0,0.10347876727110537,0.0
MYL9,0.0,0.0,0.0,0.003083334705320065,0.0,0.013238582188857836,0.0,0.0,0.0,0.015016396624620083,0.03999171236588389,0.0,0.13232813177396843,0.0,0.013055594657196794,0.07291133198161738,0.03228493744045722,0.02113610105388878,0.0,0.5116219228488426,0.0,0.0,0.0,0.02916457155376711,0.0,0.0,0.0,0.0,0.01766642833816526,0.045376731251971704
TSNARE1,0.0,0.0,0.10035551167326315,0.11576687997883733,0.04658851907369688,0.01007604561598007,0.0,0.08260861100991218,0.0,0.0,0.006947167167701934,0.22852255173545258,0.0,0.05267795240575504,0.0,0.0,0.06397230485246105,0.0,0.0,0.0,0.06931383171135122,0.0,0.0,0.0,0.026782957463314723,0.09176501985705489,0.02653345228793217,0.08574585747958653,0.0,0.0
TFB2M,0.0,0.0,0.0,0.0,0.0,0.12413965599582137,0.1687282822082455,0.10887529239025862,0.0070122418855686815,0.0,0.07890414593011215,0.0,0.0,0.014973199822973514,0.0,0.062062219452838185,0.05312724689367773,0.0,0.06773548388841197,0.0,0.11211435727487959,0.0,0.05791692087594532,0.0,0.0,0.1055325637789714,0.0,0.0,0.0025853599037752232,0.10899059321080315
MPP5,0.12496495736873546,0.0,0.0,0.00744528149802061,0.04273323323238609,0.07027406234382373,0.1168873439553305,0.0,0.01279401218739513,0.0,0.021190984459959938,0.0,0.032528580445606615,0.0,0.0,0.06849545327785025,0.0,0.03760532325112149,0.0,0.0,0.000537218794660984,0.0,0.0,0.0,0.0092911601454406,0.004310684266031378,0.0,0.02937146539756075,0.13829347329866565,0.007672230689652726
GP9,0.0,0.000454911386260131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020640150301696667,0.09012951224273404,0.11710422599859753,0.11911609049630092,0.0,0.0,0.0,0.03232053487577273,0.0,0.007538424277481973,0.44092212607109366,0.011218011728243956,0.0,0.025432784313832675,0.08825952766269674,0.0,0.0,0.0,0.0,0.0,0.04103168220493836
GP5,0.06403160620102061,0.0,0.0,0.12931151871557733,0.0,0.32188011916708975,0.09182507320282232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528847627734983,0.031533593168331694,0.073169404549626,0.0,0.0,0.0,0.10410170880802692,0.0,0.0,0.032144418429408655,0.08008710590875132
GP6,0.0,0.0,0.0,0.07683456569609524,0.0,0.03497661419512374,0.027258868805577686,0.0,0.0,0.0,0.10164586676169263,0.03887134927646899,0.1153395363988802,0.0,0.0,0.0,0.08749120044811062,0.058896563192297594,0.02922852040812366,0.47355193578502924,0.09284224327692477,0.0,0.0,0.06768594251199796,0.0,0.0559245151438984,0.0,0.0,0.0,0.0
GPI,0.0,0.0,0.06612968075506055,0.06169428988300194,0.10964908111684218,0.0,0.0,0.0059171449554696765,0.0,0.0,0.0,0.0007576119502322236,0.0,0.048076489949523606,0.06461037141621132,0.04954102992496824,0.015179266804328427,0.0,0.0,0.04079871101730665,0.0,0.0,0.09657170982424403,0.030266727682247262,0.1360217637975377,0.0,0.0,0.05032616076655951,0.0,0.18566798171195315
PSPN,0.0,0.07388216202265047,0.03483440049958621,0.0,0.002380624792701922,0.0,0.0,0.0,0.01989691196463513,0.025262628109135914,0.0,0.021767914081575402,0.0,0.03672672315089199,0.0,0.07989763179925233,0.0,0.09272584936189174,0.0,0.02117914146318126,0.0,0.0,0.22476521928774096,0.03194134971413892,0.07588045309318797,0.0,0.09485544916105355,0.03664919961476582,0.011599468119562396,0.003556530193618283
EXTL3,0.0,0.23118730471660923,0.0,0.0027422625413245252,0.01429003937438953,0.04266466286556363,0.0,0.0,0.07291025261307724,0.0,0.012590408233476699,0.025972126377998943,0.0,0.0,0.02732392542657584,0.011451946105551846,0.0,0.14058278235589242,0.0,0.06841904284036399,0.0,0.04696372797648696,0.0262403647988727,0.14503115675920944,0.10002644597212368,0.09259399132895912,0.0,0.084887538703881,0.11867265649009091,0.0
ETFDH,0.0,0.0,0.0001535699762294303,0.0,0.11856098270809405,0.0280969457806184,0.2164618547487213,0.0,0.12222014463464283,0.0,0.04460907917243793,0.0,0.04003026756748549,0.05913854219377763,0.0,0.1348035893635313,0.1326312155815752,0.0,0.03878164786493835,0.0,0.05094457137052851,0.0,0.0,0.0608122064082871,0.0,0.0,0.10034420511768544,0.0,0.0,0.0
MAN1A1,0.06247198493539226,0.0,0.0,0.0,0.0,0.02436778542594991,0.07304364532218287,0.3334077583078292,0.12219125003922524,0.0,0.046920102436099405,0.0,0.08952685779052387,0.0,0.0,0.0,0.01819789006226369,0.12491972346974878,0.0,0.0665041225944906,0.023598264273386727,0.016837333554318355,0.0,0.027763972924863673,0.0,0.014113626374660924,0.0,0.0,0.047874215044369325,0.0
MAN1A2,0.2832129326384355,0.0,0.0,0.0,0.015151278671186623,0.0,0.0,0.13052782624500683,0.0,0.0,0.0013929237367022009,0.0,0.01494958471278201,0.009489565872763886,0.0,0.045788689187967906,0.0,0.0,0.0,0.0,0.0545640981696969,0.06161463432033835,0.0,0.0,0.011773513362156944,0.0,0.028012471235793753,0.0,0.09023589199712241,0.0444072452374143
ATIC,0.0,0.0,0.0,0.0,0.0,0.14011018787112162,0.03954017593659312,0.07055445619481339,0.0,0.0,0.0,0.0,0.0,0.050315022737313767,0.0,0.14690305882570812,0.0,0.0,0.0,0.0172472229873898,0.005135432336942502,0.0,0.15975333740641529,0.0,0.029362011561790063,0.0,0.0,0.0,0.0,0.1921015879482573
MYLK,0.0195424724788409,0.0,0.0,0.006495038381518502,0.0,0.0,0.01863180056046935,0.0023852097976531815,0.0,0.0,0.19214601766870995,0.0,0.15797288209010044,0.0,0.0,0.0,0.0,0.03416213978171429,0.0,0.4520563940334444,0.009905141880559446,0.0,0.0,0.1578517270806166,0.11222044068358454,0.0,0.02170692768921674,0.0,0.0,0.0
HDAC11,0.0,0.0,0.0,0.0,0.0,0.061560332067582046,0.0,0.0,0.14046774452557165,0.0,0.0,0.11047323660557513,0.015241797509424154,0.1627959374125558,0.03464415610020665,0.07693191733366825,0.03894194518998296,0.17779769772666273,0.0,0.0,0.0,0.0,0.10029511915587018,0.0,0.0,0.0,0.0,0.1434954474109919,0.0,0.0
MYO5A,0.17829757256871848,0.060027126121903224,0.0,0.012158452788607804,0.02239120438134946,0.0,0.03688036335480264,0.0,0.0,0.02027842497479816,0.0,0.0,0.0,0.036844661834994,0.0,0.04039557450450795,0.0,0.0725983860876773,0.0,0.0,0.13260299381053323,0.02545809284768941,0.0,0.03189851664859943,0.0,0.005931287385544797,0.0,0.05065259673719413,0.09694794835850204,0.0
IKBKG,0.0,0.10259858493683502,0.05179461797535965,0.0697933427049252,0.004627194300412336,0.0,0.0,0.0,0.0,0.04394224597851531,0.0,0.14969164191205592,0.0,0.06463627127840439,0.01141396934484485,0.0,0.0,0.07816945873335039,0.032902413811454034,0.08141992587753352,0.0,0.0,0.01586481393373385,0.09510784167515317,0.027839406612140526,0.0,0.09206318766578993,0.0,0.0,0.0
GSPT2,0.0,0.0,0.0,0.12483443267063228,0.0,0.15557425437157116,0.19173724912657097,0.08996141048697456,0.06501439084814245,0.036418253695203615,0.0,0.0,0.0,0.06543450501947332,0.0,0.0,0.0,0.0,0.0023914897472057865,0.0,0.0,0.0,0.08746812305460536,0.0,0.08157653673425086,0.0,0.10018296285152878,0.0,0.0,0.1885267206227898
GORASP1,0.0,0.026484964801586255,0.18809041566395868,0.08643807568843846,0.11493201147396115,0.0,0.0,0.0,0.045498340863267435,0.02470282394377034,0.004429174943741019,0.02253093752384088,0.053196022603849286,0.0,0.004571966199979846,0.0,0.062024708650293886,0.03579968721506448,0.012057191165904096,0.003153080746076863,0.0,0.005363580940090726,0.0,0.0,0.0,0.0,0.20313672496534996,0.031811809757082435,0.0,0.0
